frame, quadrant, color, entry/exit 
2012, 2, None, entry
2012, 3, None, entry
2012, 4, None, entry
2013, 1, White, entry
2013, 2, None, entry
2013, 3, None, entry
2013, 4, None, entry
2014, 1, White, entry
2014, 2, None, entry
2014, 3, None, entry
2014, 4, None, entry
2015, 1, White, entry
2015, 2, None, entry
2015, 3, None, entry
2015, 4, None, entry
2016, 1, White, entry
2016, 2, None, entry
2016, 3, None, entry
2016, 4, None, entry
2017, 1, White, entry
2017, 2, None, entry
2017, 3, None, entry
2017, 4, None, entry
2018, 1, White, entry
2018, 2, None, entry
2018, 3, None, entry
2018, 4, None, entry
2019, 1, White, entry
2019, 2, None, entry
2019, 3, None, entry
2019, 4, None, entry
2020, 1, White, entry
2020, 2, None, entry
2020, 3, None, entry
2020, 4, None, entry
2021, 1, White, entry
2021, 2, None, entry
2021, 3, None, entry
2021, 4, None, entry
2022, 1, White, entry
2022, 2, None, entry
2022, 3, None, entry
2022, 4, None, entry
2023, 1, White, entry
2023, 2, None, entry
2023, 3, None, entry
2023, 4, None, entry
2024, 1, White, entry
2024, 2, None, entry
2024, 3, None, entry
2024, 4, None, entry
2025, 1, White, entry
2025, 2, None, entry
2025, 3, None, entry
2025, 4, None, entry
2026, 1, White, entry
2026, 2, None, entry
2026, 3, None, entry
2026, 4, None, entry
2027, 1, White, entry
2027, 2, None, entry
2027, 3, None, entry
2027, 4, None, entry
2028, 1, White, entry
2028, 2, None, entry
2028, 3, None, entry
2028, 4, None, entry
2029, 1, White, entry
2029, 2, None, entry
2029, 3, None, entry
2029, 4, None, entry
2030, 1, White, entry
2030, 2, None, entry
2030, 3, None, entry
2030, 4, None, entry
2031, 1, White, entry
2031, 2, None, entry
2031, 3, None, entry
2031, 4, None, entry
2032, 1, White, entry
2032, 2, None, entry
2032, 3, None, entry
2032, 4, None, entry
2033, 1, White, entry
2033, 2, None, entry
2033, 3, None, entry
2033, 4, None, entry
2034, 1, White, entry
2034, 2, None, entry
2034, 3, None, entry
2034, 4, None, entry
2035, 1, White, entry
2035, 2, None, entry
2035, 3, None, entry
2035, 4, None, entry
2036, 1, White, entry
2036, 2, None, entry
2036, 3, None, entry
2036, 4, None, entry
2037, 1, White, entry
2037, 2, None, entry
2037, 3, None, entry
2037, 4, None, entry
2038, 1, White, entry
2038, 2, None, entry
2038, 3, None, entry
2038, 4, None, entry
2039, 1, White, entry
2039, 2, None, entry
2039, 3, None, entry
2039, 4, None, entry
2040, 1, White, entry
2040, 2, None, entry
2040, 3, None, entry
2040, 4, None, entry
2041, 1, White, entry
2041, 2, None, entry
2041, 3, None, entry
2041, 4, None, entry
2042, 1, White, entry
2042, 2, None, entry
2042, 3, None, entry
2042, 4, None, entry
2043, 1, White, entry
2043, 2, None, entry
2043, 3, None, entry
2043, 4, None, entry
2044, 1, White, entry
2044, 2, None, entry
2044, 3, None, entry
2044, 4, None, entry
2045, 1, White, entry
2045, 2, None, entry
2045, 3, None, entry
2045, 4, None, entry
2046, 1, White, entry
2046, 2, None, entry
2046, 3, None, entry
2046, 4, None, entry
2047, 1, White, entry
2047, 2, None, entry
2047, 3, None, entry
2047, 4, None, entry
2048, 1, White, entry
2048, 2, None, entry
2048, 3, None, entry
2048, 4, None, entry
2049, 1, White, entry
2049, 2, None, entry
2049, 3, None, entry
2049, 4, None, entry
2050, 1, White, entry
2050, 2, None, entry
2050, 3, None, entry
2050, 4, None, entry
2051, 1, White, entry
2051, 2, None, entry
2051, 3, None, entry
2051, 4, None, entry
2052, 1, White, entry
2052, 2, None, entry
2052, 3, None, entry
2052, 4, None, entry
2053, 1, White, entry
2053, 2, None, entry
2053, 3, None, entry
2053, 4, None, entry
2054, 1, White, entry
2054, 2, None, entry
2054, 3, None, entry
2054, 4, None, entry
2055, 1, White, entry
2055, 2, None, entry
2055, 3, None, entry
2055, 4, None, entry
2056, 1, White, entry
2056, 2, None, entry
2056, 3, None, entry
2056, 4, None, entry
2057, 1, White, entry
2057, 2, None, entry
2057, 3, None, entry
2057, 4, None, entry
2058, 1, White, entry
2058, 2, None, entry
2058, 3, None, entry
2058, 4, None, entry
2059, 1, White, entry
2059, 2, None, entry
2059, 3, None, entry
2059, 4, None, entry
2060, 1, White, entry
2060, 2, None, entry
2060, 3, None, entry
2060, 4, None, entry
2061, 1, White, entry
2061, 2, None, entry
2061, 3, None, entry
2061, 4, None, entry
2062, 1, White, entry
2062, 2, None, entry
2062, 3, None, entry
2062, 4, None, entry
2063, 1, White, entry
2063, 2, None, entry
2063, 3, None, entry
2063, 4, None, entry
2064, 1, White, entry
2064, 2, None, entry
2064, 3, None, entry
2064, 4, None, entry
2065, 1, White, entry
2065, 2, None, entry
2065, 3, None, entry
2065, 4, None, entry
2066, 1, White, entry
2066, 2, None, entry
2066, 3, None, entry
2066, 4, None, entry
2067, 1, White, entry
2067, 2, None, entry
2067, 3, None, entry
2067, 4, None, entry
2068, 1, White, entry
2068, 2, None, entry
2068, 3, None, entry
2068, 4, None, entry
2069, 1, White, entry
2069, 2, None, entry
2069, 3, None, entry
2069, 4, None, entry
2070, 1, White, entry
2070, 2, None, entry
2070, 3, None, entry
2070, 4, None, entry
2071, 1, White, entry
2071, 2, None, entry
2071, 3, None, entry
2071, 4, None, entry
2072, 1, White, entry
2072, 2, None, entry
2072, 3, None, entry
2072, 4, None, entry
2073, 1, White, entry
2073, 2, None, entry
2073, 3, None, entry
2073, 4, None, entry
2074, 1, White, entry
2074, 2, None, entry
2074, 3, None, entry
2074, 4, None, entry
2075, 1, White, entry
2075, 2, None, entry
2075, 3, None, entry
2075, 4, None, entry
2076, 1, White, entry
2076, 2, None, entry
2076, 3, None, entry
2076, 4, None, entry
2077, 1, White, entry
2077, 2, None, entry
2077, 3, None, entry
2077, 4, None, entry
2078, 1, White, entry
2078, 2, None, entry
2078, 3, None, entry
2078, 4, None, entry
2079, 1, White, entry
2079, 2, None, entry
2079, 3, None, entry
2079, 4, None, entry
2080, 1, White, entry
2080, 2, None, entry
2080, 3, None, entry
2080, 4, None, entry
2081, 1, White, entry
2081, 2, None, entry
2081, 3, None, entry
2081, 4, None, entry
2082, 1, White, entry
2082, 2, None, entry
2082, 3, None, entry
2082, 4, None, entry
2083, 1, White, entry
2083, 2, None, entry
2083, 3, None, entry
2083, 4, None, entry
2084, 1, White, entry
2084, 2, None, entry
2084, 3, None, entry
2084, 4, None, entry
2085, 1, White, entry
2085, 2, None, entry
2085, 3, None, entry
2085, 4, None, entry
2086, 1, White, entry
2086, 2, None, entry
2086, 3, None, entry
2086, 4, None, entry
2087, 1, White, entry
2087, 2, None, entry
2087, 3, None, entry
2087, 4, None, entry
2088, 1, Orange, exit
2088, 2, None, entry
2088, 3, None, entry
2088, 4, None, entry
2089, 1, Orange, entry
2089, 2, None, entry
2089, 3, None, entry
2089, 4, None, entry
2090, 1, Orange, entry
2090, 2, None, entry
2090, 3, None, entry
2090, 4, None, entry
2091, 1, Orange, entry
2091, 2, None, entry
2091, 3, None, entry
2091, 4, None, entry
2092, 1, Orange, entry
2092, 2, None, entry
2092, 3, None, entry
2092, 4, None, entry
2093, 1, Orange, entry
2093, 2, None, entry
2093, 3, None, entry
2093, 4, None, entry
2094, 1, Orange, entry
2094, 2, None, entry
2094, 3, None, entry
2094, 4, None, entry
2095, 1, Orange, entry
2095, 2, None, entry
2095, 3, None, entry
2095, 4, None, entry
2096, 1, Orange, entry
2096, 2, None, entry
2096, 3, None, entry
2096, 4, None, entry
2097, 1, Orange, entry
2097, 2, None, entry
2097, 3, None, entry
2097, 4, None, entry
2098, 1, Orange, entry
2098, 2, None, entry
2098, 3, None, entry
2098, 4, None, entry
2099, 1, Orange, entry
2099, 2, None, entry
2099, 3, None, entry
2099, 4, None, entry
2100, 1, Orange, entry
2100, 2, None, entry
2100, 3, None, entry
2100, 4, None, entry
2101, 1, Orange, entry
2101, 2, None, entry
2101, 3, None, entry
2101, 4, None, entry
2102, 1, Orange, entry
2102, 2, None, entry
2102, 3, None, entry
2102, 4, None, entry
2103, 1, Orange, entry
2103, 2, None, entry
2103, 3, None, entry
2103, 4, None, entry
2104, 1, Orange, entry
2104, 2, None, entry
2104, 3, None, entry
2104, 4, None, entry
2105, 1, Orange, entry
2105, 2, None, entry
2105, 3, None, entry
2105, 4, None, entry
2106, 1, Orange, entry
2106, 2, None, entry
2106, 3, None, entry
2106, 4, None, entry
2107, 1, Orange, entry
2107, 2, None, entry
2107, 3, None, entry
2107, 4, None, entry
2108, 1, Orange, entry
2108, 2, None, entry
2108, 3, None, entry
2108, 4, None, entry
2109, 1, Orange, entry
2109, 2, None, entry
2109, 3, None, entry
2109, 4, None, entry
2110, 1, Orange, entry
2110, 2, None, entry
2110, 3, None, entry
2110, 4, None, entry
2111, 1, Orange, entry
2111, 2, None, entry
2111, 3, None, entry
2111, 4, None, entry
2112, 1, Orange, entry
2112, 2, None, entry
2112, 3, None, entry
2112, 4, None, entry
2113, 1, Orange, entry
2113, 2, None, entry
2113, 3, None, entry
2113, 4, None, entry
2114, 1, Orange, entry
2114, 2, None, entry
2114, 3, None, entry
2114, 4, None, entry
2115, 1, Orange, entry
2115, 2, None, entry
2115, 3, None, entry
2115, 4, None, entry
2116, 1, Orange, entry
2116, 2, None, entry
2116, 3, None, entry
2116, 4, None, entry
2117, 1, Orange, entry
2117, 2, None, entry
2117, 3, None, entry
2117, 4, None, entry
2118, 1, Green, exit
2118, 2, None, entry
2118, 3, None, entry
2118, 4, None, entry
2119, 1, Green, entry
2119, 2, None, entry
2119, 3, None, entry
2119, 4, None, entry
2120, 1, Green, entry
2120, 2, None, entry
2120, 3, None, entry
2120, 4, None, entry
2121, 1, Green, entry
2121, 2, None, entry
2121, 3, None, entry
2121, 4, None, entry
2122, 1, Green, entry
2122, 2, None, entry
2122, 3, None, entry
2122, 4, None, entry
2123, 1, Green, entry
2123, 2, None, entry
2123, 3, None, entry
2123, 4, None, entry
2124, 1, Green, entry
2124, 2, None, entry
2124, 3, None, entry
2124, 4, None, entry
2125, 1, Green, entry
2125, 2, None, entry
2125, 3, None, entry
2125, 4, None, entry
2126, 1, Orange, exit
2126, 2, None, entry
2126, 3, None, entry
2126, 4, None, entry
2127, 1, Orange, entry
2127, 2, None, entry
2127, 3, None, entry
2127, 4, None, entry
2128, 1, Orange, entry
2128, 2, None, entry
2128, 3, None, entry
2128, 4, None, entry
2129, 1, Orange, entry
2129, 2, None, entry
2129, 3, None, entry
2129, 4, None, entry
2130, 1, Orange, entry
2130, 2, None, entry
2130, 3, None, entry
2130, 4, None, entry
2131, 1, Orange, entry
2131, 2, None, entry
2131, 3, None, entry
2131, 4, None, entry
2132, 1, Orange, entry
2132, 2, None, entry
2132, 3, None, entry
2132, 4, None, entry
2133, 1, Green, exit
2133, 2, None, entry
2133, 3, None, entry
2133, 4, None, entry
2134, 1, Green, entry
2134, 2, None, entry
2134, 3, None, entry
2134, 4, None, entry
2135, 1, Green, entry
2135, 2, None, entry
2135, 3, None, entry
2135, 4, None, entry
2136, 1, Green, entry
2136, 2, None, entry
2136, 3, None, entry
2136, 4, None, entry
2137, 1, Green, entry
2137, 2, None, entry
2137, 3, None, entry
2137, 4, None, entry
2138, 1, Green, entry
2138, 2, None, entry
2138, 3, None, entry
2138, 4, None, entry
2139, 1, Green, entry
2139, 2, None, entry
2139, 3, None, entry
2139, 4, None, entry
2140, 1, Green, entry
2140, 2, None, entry
2140, 3, None, entry
2140, 4, None, entry
2141, 1, Green, entry
2141, 2, None, entry
2141, 3, None, entry
2141, 4, None, entry
2142, 1, Green, entry
2142, 2, None, entry
2142, 3, None, entry
2142, 4, None, entry
2143, 1, Green, entry
2143, 2, None, entry
2143, 3, None, entry
2143, 4, None, entry
2144, 1, Green, entry
2144, 2, None, entry
2144, 3, None, entry
2144, 4, None, entry
2145, 1, Green, entry
2145, 2, None, entry
2145, 3, None, entry
2145, 4, None, entry
2146, 1, Green, entry
2146, 2, None, entry
2146, 3, None, entry
2146, 4, None, entry
2147, 1, Green, entry
2147, 2, None, entry
2147, 3, None, entry
2147, 4, None, entry
2148, 1, Green, entry
2148, 2, None, entry
2148, 3, None, entry
2148, 4, None, entry
2149, 1, Green, entry
2149, 2, None, entry
2149, 3, None, entry
2149, 4, None, entry
2150, 1, Green, entry
2150, 2, None, entry
2150, 3, None, entry
2150, 4, None, entry
2151, 1, Green, entry
2151, 2, None, entry
2151, 3, None, entry
2151, 4, None, entry
2152, 1, Green, entry
2152, 2, None, entry
2152, 3, None, entry
2152, 4, None, entry
2153, 1, Green, entry
2153, 2, None, entry
2153, 3, None, entry
2153, 4, None, entry
2154, 1, Green, entry
2154, 2, None, entry
2154, 3, None, entry
2154, 4, None, entry
2155, 1, Green, entry
2155, 2, None, entry
2155, 3, None, entry
2155, 4, None, entry
2156, 1, Orange, exit
2156, 2, None, entry
2156, 3, None, entry
2156, 4, None, entry
2157, 1, Orange, entry
2157, 2, None, entry
2157, 3, None, entry
2157, 4, None, entry
2158, 1, Orange, entry
2158, 2, None, entry
2158, 3, None, entry
2158, 4, None, entry
2159, 1, Orange, entry
2159, 2, None, entry
2159, 3, None, entry
2159, 4, None, entry
2160, 1, Orange, entry
2160, 2, None, entry
2160, 3, None, entry
2160, 4, None, entry
2161, 1, Orange, entry
2161, 2, None, entry
2161, 3, None, entry
2161, 4, None, entry
2162, 1, Green, exit
2162, 2, None, entry
2162, 3, None, entry
2162, 4, None, entry
2163, 1, Green, entry
2163, 2, None, entry
2163, 3, None, entry
2163, 4, None, entry
2164, 1, Green, entry
2164, 2, None, entry
2164, 3, None, entry
2164, 4, None, entry
2165, 1, Orange, exit
2165, 2, None, entry
2165, 3, None, entry
2165, 4, None, entry
2166, 1, Orange, entry
2166, 2, None, entry
2166, 3, None, entry
2166, 4, None, entry
2167, 1, Orange, entry
2167, 2, White, exit
2167, 3, None, entry
2167, 4, None, entry
2168, 1, Orange, entry
2168, 2, White, entry
2168, 3, White, exit
2168, 4, White, exit
2169, 1, Orange, entry
2169, 2, White, entry
2169, 3, White, entry
2169, 4, White, entry
2170, 1, White, exit
2170, 2, White, entry
2170, 3, White, entry
2170, 4, White, entry
2171, 1, White, entry
2171, 2, White, entry
2171, 3, White, entry
2171, 4, White, entry
2172, 1, White, entry
2172, 2, White, entry
2172, 3, White, entry
2172, 4, White, entry
2173, 1, Orange, exit
2173, 2, White, entry
2173, 3, White, entry
2173, 4, None, exit
2174, 1, Orange, entry
2174, 2, White, entry
2174, 3, White, entry
2174, 4, None, entry
2175, 1, Orange, entry
2175, 2, White, entry
2175, 3, White, entry
2175, 4, None, entry
2176, 1, Orange, entry
2176, 2, White, entry
2176, 3, White, entry
2176, 4, None, entry
2177, 1, Orange, entry
2177, 2, White, entry
2177, 3, White, entry
2177, 4, None, entry
2178, 1, Orange, entry
2178, 2, White, entry
2178, 3, White, entry
2178, 4, None, entry
2179, 1, Orange, entry
2179, 2, White, entry
2179, 3, White, entry
2179, 4, None, entry
2180, 1, Orange, entry
2180, 2, White, entry
2180, 3, White, entry
2180, 4, None, entry
2181, 1, Orange, entry
2181, 2, White, entry
2181, 3, White, entry
2181, 4, None, entry
2182, 1, Orange, entry
2182, 2, White, entry
2182, 3, White, entry
2182, 4, None, entry
2183, 1, Orange, entry
2183, 2, White, entry
2183, 3, White, entry
2183, 4, None, entry
2184, 1, Orange, entry
2184, 2, White, entry
2184, 3, White, entry
2184, 4, None, entry
2185, 1, Orange, entry
2185, 2, White, entry
2185, 3, White, entry
2185, 4, None, entry
2186, 1, Orange, entry
2186, 2, White, entry
2186, 3, White, entry
2186, 4, None, entry
2187, 1, Orange, entry
2187, 2, White, entry
2187, 3, White, entry
2187, 4, None, entry
2188, 1, Orange, entry
2188, 2, White, entry
2188, 3, White, entry
2188, 4, None, entry
2189, 1, Orange, entry
2189, 2, White, entry
2189, 3, White, entry
2189, 4, None, entry
2190, 1, Orange, entry
2190, 2, White, entry
2190, 3, White, entry
2190, 4, None, entry
2191, 1, Orange, entry
2191, 2, White, entry
2191, 3, White, entry
2191, 4, None, entry
2192, 1, Orange, entry
2192, 2, White, entry
2192, 3, White, entry
2192, 4, None, entry
2193, 1, Orange, entry
2193, 2, White, entry
2193, 3, White, entry
2193, 4, None, entry
2194, 1, Orange, entry
2194, 2, White, entry
2194, 3, White, entry
2194, 4, None, entry
2195, 1, Orange, entry
2195, 2, White, entry
2195, 3, White, entry
2195, 4, None, entry
2196, 1, Orange, entry
2196, 2, White, entry
2196, 3, White, entry
2196, 4, None, entry
2197, 1, Orange, entry
2197, 2, White, entry
2197, 3, White, entry
2197, 4, None, entry
2198, 1, Orange, entry
2198, 2, White, entry
2198, 3, White, entry
2198, 4, None, entry
2199, 1, Orange, entry
2199, 2, White, entry
2199, 3, White, entry
2199, 4, None, entry
2200, 1, Orange, entry
2200, 2, White, entry
2200, 3, White, entry
2200, 4, None, entry
2201, 1, Orange, entry
2201, 2, White, entry
2201, 3, White, entry
2201, 4, None, entry
2202, 1, Orange, entry
2202, 2, White, entry
2202, 3, White, entry
2202, 4, None, entry
2203, 1, Orange, entry
2203, 2, White, entry
2203, 3, White, entry
2203, 4, None, entry
2204, 1, Orange, entry
2204, 2, White, entry
2204, 3, White, entry
2204, 4, None, entry
2205, 1, Orange, entry
2205, 2, White, entry
2205, 3, White, entry
2205, 4, None, entry
2206, 1, Orange, entry
2206, 2, White, entry
2206, 3, White, entry
2206, 4, None, entry
2207, 1, Orange, entry
2207, 2, White, entry
2207, 3, White, entry
2207, 4, None, entry
2208, 1, Orange, entry
2208, 2, White, entry
2208, 3, White, entry
2208, 4, None, entry
2209, 1, Orange, entry
2209, 2, White, entry
2209, 3, White, entry
2209, 4, None, entry
2210, 1, Orange, entry
2210, 2, White, entry
2210, 3, White, entry
2210, 4, None, entry
2211, 1, Orange, entry
2211, 2, White, entry
2211, 3, White, entry
